,행정구역,count,month,year
5212,비산5동,"7,678",1,2014
5213,비산6동,"9,326",1,2014
5214,비산7동,"13,375",1,2014
5215,평리1동,"9,064",1,2014
5216,평리2동,"9,281",1,2014
5217,평리3동,"14,144",1,2014
5218,평리4동,"19,861",1,2014
5219,평리5동,"7,802",1,2014
5220,평리6동,"9,311",1,2014
5221,상중이동,"22,673",1,2014
5222,원대동,"10,453",1,2014
5223,내당1동,"11,902",2,2014
5224,내당2.3동,"11,998",2,2014
5225,내당4동,"19,427",2,2014
5226,비산1동,"12,383",2,2014
5227,비산2.3동,"12,049",2,2014
5228,비산4동,"11,784",2,2014
5229,비산5동,"7,674",2,2014
5230,비산6동,"9,316",2,2014
5231,비산7동,"13,319",2,2014
5232,평리1동,"9,027",2,2014
5233,평리2동,"9,317",2,2014
5234,평리3동,"14,095",2,2014
5235,평리4동,"19,856",2,2014
5236,평리5동,"7,767",2,2014
5237,평리6동,"9,280",2,2014
5238,상중이동,"22,674",2,2014
5239,원대동,"10,481",2,2014
5240,내당1동,"11,935",3,2014
5241,내당2.3동,"11,982",3,2014
5242,내당4동,"19,414",3,2014
5243,비산1동,"12,318",3,2014
5244,비산2.3동,"12,005",3,2014
5245,비산4동,"11,762",3,2014
5246,비산5동,"7,662",3,2014
5247,비산6동,"9,292",3,2014
5248,비산7동,"13,280",3,2014
5249,평리1동,"9,004",3,2014
5250,평리2동,"9,353",3,2014
5251,평리3동,"14,104",3,2014
5252,평리4동,"19,881",3,2014
5253,평리5동,"7,755",3,2014
5254,평리6동,"9,250",3,2014
5255,상중이동,"22,712",3,2014
5256,원대동,"10,441",3,2014
5257,내당1동,"11,924",4,2014
5258,내당2.3동,"11,986",4,2014
5259,내당4동,"19,418",4,2014
5260,비산1동,"12,250",4,2014
5261,비산2.3동,"11,947",4,2014
5262,비산4동,"11,733",4,2014
5263,비산5동,"7,629",4,2014
5264,비산6동,"9,243",4,2014
5265,비산7동,"13,238",4,2014
5266,평리1동,"9,005",4,2014
5267,평리2동,"9,344",4,2014
5268,평리3동,"14,107",4,2014
5269,평리4동,"19,943",4,2014
5270,평리5동,"7,761",4,2014
5271,평리6동,"9,253",4,2014
5272,상중이동,"22,663",4,2014
5273,원대동,"10,381",4,2014
5274,내당1동,"11,920",5,2014
5275,내당2.3동,"11,900",5,2014
5276,내당4동,"19,391",5,2014
5277,비산1동,"12,197",5,2014
5278,비산2.3동,"11,922",5,2014
5279,비산4동,"11,701",5,2014
5280,비산5동,"7,633",5,2014
5281,비산6동,"9,262",5,2014
5282,비산7동,"13,203",5,2014
5283,평리1동,"8,973",5,2014
5284,평리2동,"9,335",5,2014
5285,평리3동,"14,096",5,2014
5286,평리4동,"19,934",5,2014
5287,평리5동,"7,718",5,2014
5288,평리6동,"9,193",5,2014
5289,상중이동,"22,646",5,2014
5290,원대동,"10,357",5,2014
5291,내당1동,"11,928",6,2014
5292,내당2.3동,"11,881",6,2014
5293,내당4동,"19,395",6,2014
5294,비산1동,"12,223",6,2014
5295,비산2.3동,"11,855",6,2014
5296,비산4동,"11,639",6,2014
5297,비산5동,"7,623",6,2014
5298,비산6동,"9,256",6,2014
5299,비산7동,"13,177",6,2014
5300,평리1동,"8,945",6,2014
5301,평리2동,"9,336",6,2014
5302,평리3동,"14,124",6,2014
5303,평리4동,"19,935",6,2014
5304,평리5동,"7,704",6,2014
5305,평리6동,"9,184",6,2014
5306,상중이동,"22,633",6,2014
5307,원대동,"10,319",6,2014
5308,내당1동,"11,909",7,2014
5309,내당2.3동,"11,863",7,2014
5310,내당4동,"19,399",7,2014
5311,비산1동,"12,182",7,2014
5312,비산2.3동,"11,814",7,2014
5313,비산4동,"11,565",7,2014
5314,비산5동,"7,570",7,2014
5315,비산6동,"9,223",7,2014
5316,비산7동,"13,155",7,2014
5317,평리1동,"8,922",7,2014
5318,평리2동,"9,326",7,2014
5319,평리3동,"14,069",7,2014
5320,평리4동,"19,903",7,2014
5321,평리5동,"7,721",7,2014
5322,평리6동,"9,175",7,2014
5323,상중이동,"22,620",7,2014
5324,원대동,"10,293",7,2014
5325,내당1동,"11,870",8,2014
5326,내당2.3동,"11,827",8,2014
5327,내당4동,"19,368",8,2014
5328,비산1동,"12,123",8,2014
5329,비산2.3동,"11,767",8,2014
5330,비산4동,"11,553",8,2014
5331,비산5동,"7,559",8,2014
5332,비산6동,"9,220",8,2014
5333,비산7동,"13,140",8,2014
5334,평리1동,"8,928",8,2014
5335,평리2동,"9,286",8,2014
5336,평리3동,"14,019",8,2014
5337,평리4동,"19,945",8,2014
5338,평리5동,"7,713",8,2014
5339,평리6동,"9,150",8,2014
5340,상중이동,"22,543",8,2014
5341,원대동,"10,246",8,2014
5342,내당1동,"11,871",9,2014
5343,내당2.3동,"11,797",9,2014
5344,내당4동,"19,232",9,2014
5345,비산1동,"12,061",9,2014
5346,비산2.3동,"11,736",9,2014
5347,비산4동,"11,523",9,2014
5348,비산5동,"7,515",9,2014
5349,비산6동,"9,131",9,2014
5350,비산7동,"13,109",9,2014
5351,평리1동,"8,944",9,2014
5352,평리2동,"9,301",9,2014
5353,평리3동,"13,977",9,2014
5354,평리4동,"19,938",9,2014
5355,평리5동,"7,677",9,2014
5356,평리6동,"9,138",9,2014
5357,상중이동,"22,503",9,2014
5358,원대동,"10,207",9,2014
5359,내당1동,"11,866",10,2014
5360,내당2.3동,"11,764",10,2014
5361,내당4동,"19,193",10,2014
5362,비산1동,"12,021",10,2014
5363,비산2.3동,"11,688",10,2014
5364,비산4동,"11,492",10,2014
5365,비산5동,"7,479",10,2014
5366,비산6동,"9,072",10,2014
5367,비산7동,"13,081",10,2014
5368,평리1동,"8,924",10,2014
5369,평리2동,"9,287",10,2014
5370,평리3동,"13,928",10,2014
5371,평리4동,"19,891",10,2014
5372,평리5동,"7,643",10,2014
5373,평리6동,"9,116",10,2014
5374,상중이동,"22,441",10,2014
5375,원대동,"10,179",10,2014
5376,내당1동,"11,843",11,2014
5377,내당2.3동,"11,700",11,2014
5378,내당4동,"19,163",11,2014
5379,비산1동,"12,017",11,2014
5380,비산2.3동,"11,619",11,2014
5381,비산4동,"11,484",11,2014
5382,비산5동,"7,480",11,2014
5383,비산6동,"9,077",11,2014
5384,비산7동,"13,072",11,2014
5385,평리1동,"8,893",11,2014
5386,평리2동,"9,261",11,2014
5387,평리3동,"13,896",11,2014
5388,평리4동,"19,870",11,2014
5389,평리5동,"7,602",11,2014
5390,평리6동,"9,100",11,2014
5391,상중이동,"22,410",11,2014
5392,원대동,"10,114",11,2014
5393,내당1동,"11,876",12,2014
5394,내당2.3동,"11,688",12,2014
5395,내당4동,"19,235",12,2014
5396,비산1동,"11,980",12,2014
5397,비산2.3동,"11,583",12,2014
5398,비산4동,"11,417",12,2014
5399,비산5동,"7,473",12,2014
5400,비산6동,"9,095",12,2014
5401,비산7동,"13,071",12,2014
5402,평리1동,"8,872",12,2014
5403,평리2동,"9,219",12,2014
5404,평리3동,"13,845",12,2014
5405,평리4동,"19,839",12,2014
5406,평리5동,"7,568",12,2014
5407,평리6동,"9,069",12,2014
5408,상중이동,"22,321",12,2014
5409,원대동,"10,114",12,2014
5410,내당1동,"11,828",1,2015
5411,내당2.3동,"11,676",1,2015
5412,내당4동,"19,220",1,2015
5413,비산1동,"11,943",1,2015
5414,비산2.3동,"11,565",1,2015
5415,비산4동,"11,422",1,2015
5416,비산5동,"7,447",1,2015
5417,비산6동,"9,102",1,2015
5418,비산7동,"13,003",1,2015
5419,평리1동,"8,862",1,2015
5420,평리2동,"9,220",1,2015
5421,평리3동,"13,789",1,2015
5422,평리4동,"19,900",1,2015
5423,평리5동,"7,586",1,2015
5424,평리6동,"9,040",1,2015
5425,상중이동,"22,305",1,2015
5426,원대동,"10,080",1,2015
5427,내당1동,"11,857",2,2015
5428,내당2.3동,"11,654",2,2015
5429,내당4동,"19,184",2,2015
5430,비산1동,"11,895",2,2015
5431,비산2.3동,"11,499",2,2015
5432,비산4동,"11,387",2,2015
5433,비산5동,"7,439",2,2015
5434,비산6동,"9,042",2,2015
5435,비산7동,"12,968",2,2015
5436,평리1동,"8,834",2,2015
5437,평리2동,"9,203",2,2015
5438,평리3동,"13,768",2,2015
5439,평리4동,"19,879",2,2015
5440,평리5동,"7,558",2,2015
5441,평리6동,"9,018",2,2015
5442,상중이동,"22,313",2,2015
5443,원대동,"10,096",2,2015
5444,내당1동,"11,814",3,2015
5445,내당2.3동,"11,634",3,2015
5446,내당4동,"19,101",3,2015
5447,비산1동,"11,846",3,2015
5448,비산2.3동,"11,423",3,2015
5449,비산4동,"11,368",3,2015
5450,비산5동,"7,412",3,2015
5451,비산6동,"8,984",3,2015
5452,비산7동,"12,915",3,2015
5453,평리1동,"8,856",3,2015
5454,평리2동,"9,220",3,2015
5455,평리3동,"13,753",3,2015
5456,평리4동,"19,862",3,2015
5457,평리5동,"7,518",3,2015
5458,평리6동,"8,983",3,2015
5459,상중이동,"22,305",3,2015
5460,원대동,"10,133",3,2015
5461,내당1동,"11,773",4,2015
5462,내당2.3동,"11,600",4,2015
5463,내당4동,"19,068",4,2015
5464,비산1동,"11,801",4,2015
5465,비산2.3동,"11,309",4,2015
5466,비산4동,"11,334",4,2015
5467,비산5동,"7,409",4,2015
5468,비산6동,"8,957",4,2015
5469,비산7동,"12,854",4,2015
5470,평리1동,"8,822",4,2015
5471,평리2동,"9,159",4,2015
5472,평리3동,"13,687",4,2015
5473,평리4동,"19,774",4,2015
5474,평리5동,"7,489",4,2015
5475,평리6동,"8,948",4,2015
5476,상중이동,"22,193",4,2015
5477,원대동,"10,161",4,2015
5478,내당1동,"11,745",5,2015
5479,내당2.3동,"11,580",5,2015
5480,내당4동,"18,997",5,2015
5481,비산1동,"11,782",5,2015
5482,비산2.3동,"11,249",5,2015
5483,비산4동,"11,324",5,2015
5484,비산5동,"7,374",5,2015
5485,비산6동,"8,965",5,2015
5486,비산7동,"12,824",5,2015
5487,평리1동,"8,822",5,2015
5488,평리2동,"9,142",5,2015
5489,평리3동,"13,624",5,2015
5490,평리4동,"19,766",5,2015
5491,평리5동,"7,511",5,2015
5492,평리6동,"8,916",5,2015
5493,상중이동,"22,156",5,2015
5494,원대동,"10,157",5,2015
5495,내당1동,"11,713",6,2015
5496,내당2.3동,"11,560",6,2015
5497,내당4동,"19,020",6,2015
5498,비산1동,"11,727",6,2015
5499,비산2.3동,"11,188",6,2015
5500,비산4동,"11,278",6,2015
5501,비산5동,"7,355",6,2015
5502,비산6동,"8,954",6,2015
5503,비산7동,"12,753",6,2015
5504,평리1동,"8,828",6,2015
5505,평리2동,"9,115",6,2015
5506,평리3동,"13,594",6,2015
5507,평리4동,"19,753",6,2015
5508,평리5동,"7,466",6,2015
5509,평리6동,"8,882",6,2015
5510,상중이동,"22,107",6,2015
5511,원대동,"10,091",6,2015
5512,내당1동,"11,638",7,2015
5513,내당2.3동,"11,529",7,2015
5514,내당4동,"19,007",7,2015
5515,비산1동,"11,664",7,2015
5516,비산2.3동,"11,190",7,2015
5517,비산4동,"11,251",7,2015
5518,비산5동,"7,347",7,2015
5519,비산6동,"8,954",7,2015
5520,비산7동,"12,717",7,2015
5521,평리1동,"8,842",7,2015
5522,평리2동,"9,093",7,2015
5523,평리3동,"13,555",7,2015
5524,평리4동,"19,765",7,2015
5525,평리5동,"7,491",7,2015
5526,평리6동,"8,869",7,2015
5527,상중이동,"22,117",7,2015
5528,원대동,"10,089",7,2015
5529,내당1동,"11,672",8,2015
5530,내당2.3동,"11,501",8,2015
5531,내당4동,"19,028",8,2015
5532,비산1동,"11,631",8,2015
5533,비산2.3동,"11,165",8,2015
5534,비산4동,"11,233",8,2015
5535,비산5동,"7,316",8,2015
5536,비산6동,"8,938",8,2015
5537,비산7동,"12,684",8,2015
5538,평리1동,"8,871",8,2015
5539,평리2동,"9,079",8,2015
5540,평리3동,"13,582",8,2015
5541,평리4동,"19,728",8,2015
5542,평리5동,"7,488",8,2015
5543,평리6동,"8,855",8,2015
5544,상중이동,"22,111",8,2015
5545,원대동,"10,085",8,2015
5546,내당1동,"11,679",9,2015
5547,내당2.3동,"11,493",9,2015
5548,내당4동,"19,058",9,2015
5549,비산1동,"11,604",9,2015
5550,비산2.3동,"11,113",9,2015
5551,비산4동,"11,189",9,2015
5552,비산5동,"7,277",9,2015
5553,비산6동,"8,926",9,2015
5554,비산7동,"12,675",9,2015
5555,평리1동,"8,879",9,2015
5556,평리2동,"9,093",9,2015
5557,평리3동,"13,578",9,2015
5558,평리4동,"19,710",9,2015
5559,평리5동,"7,450",9,2015
5560,평리6동,"8,831",9,2015
5561,상중이동,"22,090",9,2015
5562,원대동,"10,056",9,2015
5563,내당1동,"11,641",10,2015
5564,내당2.3동,"11,534",10,2015
5565,내당4동,"18,993",10,2015
5566,비산1동,"11,592",10,2015
5567,비산2.3동,"11,099",10,2015
5568,비산4동,"11,217",10,2015
5569,비산5동,"7,246",10,2015
5570,비산6동,"8,923",10,2015
5571,비산7동,"12,631",10,2015
5572,평리1동,"8,884",10,2015
5573,평리2동,"9,081",10,2015
5574,평리3동,"13,583",10,2015
5575,평리4동,"19,681",10,2015
5576,평리5동,"7,441",10,2015
5577,평리6동,"8,802",10,2015
5578,상중이동,"22,109",10,2015
5579,원대동,"10,022",10,2015
5580,내당1동,"11,596",11,2015
5581,내당2.3동,"11,497",11,2015
5582,내당4동,"18,999",11,2015
5583,비산1동,"11,545",11,2015
5584,비산2.3동,"11,049",11,2015
5585,비산4동,"11,168",11,2015
5586,비산5동,"7,250",11,2015
5587,비산6동,"8,897",11,2015
5588,비산7동,"12,577",11,2015
5589,평리1동,"8,869",11,2015
5590,평리2동,"9,096",11,2015
5591,평리3동,"13,582",11,2015
5592,평리4동,"19,683",11,2015
5593,평리5동,"7,421",11,2015
5594,평리6동,"8,759",11,2015
5595,상중이동,"22,080",11,2015
5596,원대동,"10,008",11,2015
5597,내당1동,"11,552",12,2015
5598,내당2.3동,"11,455",12,2015
5599,내당4동,"18,957",12,2015
5600,비산1동,"11,519",12,2015
5601,비산2.3동,"11,034",12,2015
5602,비산4동,"11,146",12,2015
5603,비산5동,"7,245",12,2015
5604,비산6동,"8,853",12,2015
5605,비산7동,"12,559",12,2015
5606,평리1동,"8,881",12,2015
5607,평리2동,"9,053",12,2015
5608,평리3동,"13,537",12,2015
5609,평리4동,"19,623",12,2015
5610,평리5동,"7,367",12,2015
5611,평리6동,"8,733",12,2015
5612,상중이동,"22,022",12,2015
5613,원대동,"10,005",12,2015
5614,내당1동,"11,536",1,2016
5615,내당2.3동,"11,440",1,2016
5616,내당4동,"18,919",1,2016
5617,비산1동,"11,472",1,2016
5618,비산2.3동,"11,087",1,2016
5619,비산4동,"11,134",1,2016
5620,비산5동,"7,217",1,2016
5621,비산6동,"8,804",1,2016
5622,비산7동,"12,563",1,2016
5623,평리1동,"8,894",1,2016
5624,평리2동,"9,027",1,2016
5625,평리3동,"13,487",1,2016
5626,평리4동,"19,636",1,2016
5627,평리5동,"7,350",1,2016
5628,평리6동,"8,693",1,2016
5629,상중이동,"21,987",1,2016
5630,원대동,"10,017",1,2016
5631,내당1동,"11,515",2,2016
5632,내당2.3동,"11,403",2,2016
5633,내당4동,"18,842",2,2016
5634,비산1동,"11,421",2,2016
5635,비산2.3동,"11,081",2,2016
5636,비산4동,"11,081",2,2016
5637,비산5동,"7,221",2,2016
5638,비산6동,"8,792",2,2016
5639,비산7동,"12,522",2,2016
5640,평리1동,"8,832",2,2016
5641,평리2동,"9,010",2,2016
5642,평리3동,"13,445",2,2016
5643,평리4동,"19,562",2,2016
5644,평리5동,"7,367",2,2016
5645,평리6동,"8,685",2,2016
5646,상중이동,"21,932",2,2016
5647,원대동,"9,999",2,2016
5648,내당1동,"11,422",3,2016
5649,내당2.3동,"11,397",3,2016
5650,내당4동,"18,757",3,2016
5651,비산1동,"11,378",3,2016
5652,비산2.3동,"10,962",3,2016
5653,비산4동,"11,065",3,2016
5654,비산5동,"7,221",3,2016
5655,비산6동,"8,796",3,2016
5656,비산7동,"12,461",3,2016
5657,평리1동,"8,794",3,2016
5658,평리2동,"9,003",3,2016
5659,평리3동,"13,367",3,2016
5660,평리4동,"19,512",3,2016
5661,평리5동,"7,329",3,2016
5662,평리6동,"8,624",3,2016
5663,상중이동,"21,877",3,2016
5664,원대동,"9,961",3,2016
5665,내당1동,"11,385",4,2016
5666,내당2.3동,"11,406",4,2016
5667,내당4동,"18,744",4,2016
5668,비산1동,"11,338",4,2016
5669,비산2.3동,"10,948",4,2016
5670,비산4동,"11,044",4,2016
5671,비산5동,"7,208",4,2016
5672,비산6동,"8,765",4,2016
5673,비산7동,"12,452",4,2016
5674,평리1동,"8,782",4,2016
5675,평리2동,"8,966",4,2016
5676,평리3동,"13,366",4,2016
5677,평리4동,"19,486",4,2016
5678,평리5동,"7,271",4,2016
5679,평리6동,"8,595",4,2016
5680,상중이동,"21,904",4,2016
5681,원대동,"9,932",4,2016
5682,내당1동,"11,331",5,2016
5683,내당2.3동,"11,359",5,2016
5684,내당4동,"18,670",5,2016
5685,비산1동,"11,343",5,2016
5686,비산2.3동,"10,936",5,2016
5687,비산4동,"10,999",5,2016
5688,비산5동,"7,210",5,2016
5689,비산6동,"8,716",5,2016
5690,비산7동,"12,361",5,2016
5691,평리1동,"8,767",5,2016
5692,평리2동,"8,960",5,2016
5693,평리3동,"13,358",5,2016
5694,평리4동,"19,458",5,2016
5695,평리5동,"7,273",5,2016
5696,평리6동,"8,518",5,2016
5697,상중이동,"21,840",5,2016
5698,원대동,"9,887",5,2016
5699,내당1동,"11,256",6,2016
5700,내당2.3동,"11,322",6,2016
5701,내당4동,"18,620",6,2016
5702,비산1동,"11,316",6,2016
5703,비산2.3동,"10,930",6,2016
5704,비산4동,"10,990",6,2016
5705,비산5동,"7,145",6,2016
5706,비산6동,"8,680",6,2016
5707,비산7동,"12,346",6,2016
5708,평리1동,"8,777",6,2016
5709,평리2동,"8,945",6,2016
5710,평리3동,"13,284",6,2016
5711,평리4동,"19,441",6,2016
5712,평리5동,"7,269",6,2016
5713,평리6동,"8,440",6,2016
5714,상중이동,"21,773",6,2016
5715,원대동,"9,868",6,2016
5716,내당1동,"11,247",7,2016
5717,내당2.3동,"11,276",7,2016
5718,내당4동,"18,484",7,2016
5719,비산1동,"11,284",7,2016
5720,비산2.3동,"10,855",7,2016
5721,비산4동,"10,966",7,2016
5722,비산5동,"7,103",7,2016
5723,비산6동,"8,676",7,2016
5724,비산7동,"12,355",7,2016
5725,평리1동,"8,734",7,2016
5726,평리2동,"8,912",7,2016
5727,평리3동,"13,241",7,2016
5728,평리4동,"19,465",7,2016
5729,평리5동,"7,227",7,2016
5730,평리6동,"8,409",7,2016
5731,상중이동,"21,686",7,2016
5732,원대동,"9,871",7,2016
5733,내당1동,"11,211",8,2016
5734,내당2.3동,"11,215",8,2016
5735,내당4동,"18,429",8,2016
5736,비산1동,"11,242",8,2016
5737,비산2.3동,"10,788",8,2016
5738,비산4동,"10,964",8,2016
5739,비산5동,"7,081",8,2016
5740,비산6동,"8,652",8,2016
5741,비산7동,"12,334",8,2016
5742,평리1동,"8,735",8,2016
5743,평리2동,"8,875",8,2016
5744,평리3동,"13,174",8,2016
5745,평리4동,"19,416",8,2016
5746,평리5동,"7,174",8,2016
5747,평리6동,"8,360",8,2016
5748,상중이동,"21,640",8,2016
5749,원대동,"9,841",8,2016
5750,내당1동,"11,173",9,2016
5751,내당2.3동,"11,184",9,2016
5752,내당4동,"18,407",9,2016
5753,비산1동,"11,228",9,2016
5754,비산2.3동,"10,766",9,2016
5755,비산4동,"10,955",9,2016
5756,비산5동,"7,040",9,2016
5757,비산6동,"8,606",9,2016
5758,비산7동,"12,305",9,2016
5759,평리1동,"8,741",9,2016
5760,평리2동,"8,824",9,2016
5761,평리3동,"13,127",9,2016
5762,평리4동,"19,395",9,2016
5763,평리5동,"7,145",9,2016
5764,평리6동,"8,312",9,2016
5765,상중이동,"21,631",9,2016
5766,원대동,"9,826",9,2016
5767,내당1동,"11,170",10,2016
5768,내당2.3동,"11,115",10,2016
5769,내당4동,"18,398",10,2016
5770,비산1동,"11,192",10,2016
5771,비산2.3동,"10,696",10,2016
5772,비산4동,"10,963",10,2016
5773,비산5동,"6,986",10,2016
5774,비산6동,"8,591",10,2016
5775,비산7동,"12,270",10,2016
5776,평리1동,"8,731",10,2016
5777,평리2동,"8,766",10,2016
5778,평리3동,"13,082",10,2016
5779,평리4동,"19,361",10,2016
5780,평리5동,"7,140",10,2016
5781,평리6동,"8,252",10,2016
5782,상중이동,"21,587",10,2016
5783,원대동,"9,815",10,2016
5784,내당1동,"11,159",11,2016
5785,내당2.3동,"11,055",11,2016
5786,내당4동,"18,355",11,2016
5787,비산1동,"11,163",11,2016
5788,비산2.3동,"10,645",11,2016
5789,비산4동,"10,969",11,2016
5790,비산5동,"6,969",11,2016
5791,비산6동,"8,571",11,2016
5792,비산7동,"12,229",11,2016
5793,평리1동,"8,679",11,2016
5794,평리2동,"8,800",11,2016
5795,평리3동,"13,125",11,2016
5796,평리4동,"19,258",11,2016
5797,평리5동,"7,099",11,2016
5798,평리6동,"8,195",11,2016
5799,상중이동,"21,542",11,2016
5800,원대동,"9,773",11,2016
5801,내당1동,"11,146",12,2016
5802,내당2.3동,"11,025",12,2016
5803,내당4동,"18,283",12,2016
5804,비산1동,"11,156",12,2016
5805,비산2.3동,"10,641",12,2016
5806,비산4동,"10,897",12,2016
5807,비산5동,"6,967",12,2016
5808,비산6동,"8,573",12,2016
5809,비산7동,"12,186",12,2016
5810,평리1동,"8,620",12,2016
5811,평리2동,"8,793",12,2016
5812,평리3동,"13,109",12,2016
5813,평리4동,"19,207",12,2016
5814,평리5동,"7,036",12,2016
5815,평리6동,"8,157",12,2016
5816,상중이동,"21,475",12,2016
5817,원대동,"9,758",12,2016
5818,내당1동,"11,120",1,2017
5819,내당2.3동,"10,961",1,2017
5820,내당4동,"18,274",1,2017
5821,비산1동,"11,130",1,2017
5822,비산2.3동,"10,593",1,2017
5823,비산4동,"10,891",1,2017
5824,비산5동,"6,950",1,2017
5825,비산6동,"8,553",1,2017
5826,비산7동,"12,159",1,2017
5827,평리1동,"8,583",1,2017
5828,평리2동,"8,777",1,2017
5829,평리3동,"13,067",1,2017
5830,평리4동,"19,159",1,2017
5831,평리5동,"6,986",1,2017
5832,평리6동,"8,106",1,2017
5833,상중이동,"21,441",1,2017
5834,원대동,"9,738",1,2017
5835,내당1동,"11,139",2,2017
5836,내당2.3동,"10,992",2,2017
5837,내당4동,"18,204",2,2017
5838,비산1동,"11,068",2,2017
5839,비산2.3동,"10,577",2,2017
