1단계,2단계,3단계,격자 X,격자 Y,경도(시),경도(분),경도(초),위도(시),위도(분),위도(초),경도(초/100),위도(초/100)
서울특별시,금천구,독산제1동,58,125,126,53,56.76,37,28,2.85,126.8991,37.46745833
서울특별시,금천구,독산제2동,59,124,126,54,6.64,37,27,47.86,126.9018444,37.46329444
서울특별시,금천구,독산제3동,59,125,126,54,35.96,37,28,25.64,126.9099889,37.47378889
서울특별시,금천구,독산제4동,59,124,126,54,15.2,37,27,52.76,126.9042222,37.46465556
서울특별시,금천구,시흥제1동,58,124,126,53,57.91,37,27,7.73,126.8994194,37.45214722
서울특별시,금천구,시흥제2동,59,124,126,55,7.79,37,26,50.25,126.9188306,37.44729167
서울특별시,금천구,시흥제3동,59,124,126,54,28.71,37,26,15.07,126.907975,37.43751944
서울특별시,금천구,시흥제4동,59,124,126,54,29.67,37,27,22.23,126.9082417,37.456175
서울특별시,금천구,시흥제5동,59,124,126,54,37.47,37,26,58.51,126.9104083,37.44958611
서울특별시,영등포구,,58,126,126,53,54.03,37,31,25,126.8983417,37.52361111
서울특별시,영등포구,영등포본동,59,126,0,0,0,0,0,0,126.9093046,37.5146826
서울특별시,영등포구,영등포동,59,126,0,0,0,0,0,0,126.910691,37.5203985
서울특별시,영등포구,여의동,59,126,126,56,12.32,37,30,53.6,126.9367556,37.51488889
서울특별시,영등포구,당산제1동,58,126,126,53,58.28,37,31,19.77,126.8995222,37.52215833
서울특별시,영등포구,당산제2동,59,126,126,54,15.28,37,31,54.98,126.9042444,37.53193889
서울특별시,영등포구,도림동,59,125,0,0,0,0,0,0,126.89595,37.509475
서울특별시,영등포구,문래동,59,126,0,0,0,0,0,0,126.8995421,37.5170965
서울특별시,영등포구,양평제1동,58,126,126,53,25.03,37,31,15.05,126.8902861,37.52084722
서울특별시,영등포구,양평제2동,58,126,126,53,52.88,37,32,6,126.8980222,37.535
서울특별시,영등포구,신길제1동,59,125,126,55,24.52,37,30,29.42,126.9234778,37.50817222
서울특별시,영등포구,신길제3동,59,125,126,54,35.71,37,30,16.64,126.9099194,37.50462222
서울특별시,영등포구,신길제4동,59,125,126,54,48.15,37,30,20.42,126.913375,37.50567222
서울특별시,영등포구,신길제5동,59,125,126,54,26.44,37,29,55.76,126.9073444,37.49882222
서울특별시,영등포구,신길제6동,59,125,126,54,43,37,29,47.63,126.9119444,37.49656389
서울특별시,영등포구,신길제7동,59,125,126,55,24.52,37,30,13.16,126.9234778,37.50365556
서울특별시,영등포구,대림제1동,59,125,126,54,28.67,37,29,33.32,126.9079639,37.49258889
서울특별시,영등포구,대림제2동,58,125,126,54,1.28,37,29,23.73,126.9003556,37.489925
서울특별시,영등포구,대림제3동,58,125,126,54,0.76,37,29,43.75,126.9002111,37.49548611
서울특별시,동작구,,59,125,126,56,29.67,37,30,34.76,126.941575,37.50965556
서울특별시,동작구,노량진제1동,59,125,126,56,38.71,37,30,34.13,126.9440861,37.50948056
서울특별시,동작구,노량진제2동,59,125,126,56,21.79,37,30,20.64,126.9393861,37.50573333
서울특별시,동작구,상도제1동,59,125,126,57,10.88,37,30,14.58,126.9530222,37.50405
서울특별시,동작구,상도제2동,59,125,126,56,39.84,37,30,9.51,126.9444,37.50264167
서울특별시,동작구,상도제3동,59,125,126,56,0.2,37,29,46.92,126.9333889,37.49636667
서울특별시,동작구,상도제4동,59,125,126,56,23.55,37,29,52,126.939875,37.49777778
서울특별시,동작구,흑석동,60,125,126,57,45.4,37,30,24.26,126.9626111,37.50673889
서울특별시,동작구,사당제1동,60,125,126,58,32.64,37,28,25,126.9757333,37.47361111
서울특별시,동작구,사당제2동,60,125,126,58,46.23,37,29,8.23,126.9795083,37.48561944
서울특별시,동작구,사당제3동,60,125,126,58,26.71,37,29,1.77,126.9740861,37.483825
서울특별시,동작구,사당제4동,60,125,126,58,25.4,37,28,41.47,126.9737222,37.47818611
서울특별시,동작구,사당제5동,60,125,126,58,8.79,37,28,58.07,126.9691083,37.48279722
서울특별시,동작구,대방동,59,125,126,55,42.4,37,30,19.19,126.9284444,37.50533056
서울특별시,동작구,신대방제1동,59,125,126,54,43.59,37,29,10.14,126.9121083,37.48615
서울특별시,동작구,신대방제2동,59,125,126,55,40.71,37,29,46.04,126.927975,37.49612222
서울특별시,관악구,,59,125,126,57,13.84,37,28,31.39,126.9538444,37.47538611
서울특별시,관악구,보라매동,59,125,126,56,5.59,37,29,7.1,126.9348861,37.48530556
서울특별시,관악구,청림동,59,125,126,57,38.4,37,29,20.54,126.9606667,37.48903889
서울특별시,관악구,성현동,59,125,0,0,0,0,0,0,126.9481357,37.4896244
서울특별시,관악구,행운동,59,125,126,57,32.52,37,28,40.38,126.9590333,37.47788333
서울특별시,관악구,낙성대동,60,125,126,57,37.76,37,28,24.6,126.9604889,37.4735
서울특별시,관악구,청룡동,59,125,0,0,0,0,0,0,126.94155,37.479151
서울특별시,관악구,은천동,59,125,0,0,0,0,0,0,126.9424278,37.4853086
서울특별시,관악구,중앙동,59,125,126,57,6.32,37,28,53.19,126.9517556,37.48144167
서울특별시,관악구,인헌동,59,125,126,58,2.55,37,28,20.3,126.967375,37.47230556
서울특별시,관악구,남현동,60,125,126,58,47.84,37,28,18.44,126.9799556,37.47178889
서울특별시,관악구,서원동,59,125,0,0,0,0,0,0,126.9313,37.4797346
서울특별시,관악구,신원동,59,125,126,55,45.91,37,28,43.6,126.9294194,37.47877778
서울특별시,관악구,서림동,59,125,126,56,13.4,37,28,19.79,126.9370556,37.47216389
서울특별시,관악구,신사동,59,125,0,0,0,0,0,0,126.9180796,37.4854118
서울특별시,관악구,신림동,59,125,0,0,0,0,0,0,126.927075,37.487426
서울특별시,관악구,난향동,59,124,0,0,0,0,0,0,126.918842,37.461429
서울특별시,관악구,조원동,59,125,0,0,0,0,0,0,126.9078649,37.4826299
서울특별시,관악구,대학동,59,125,0,0,0,0,0,0,126.9369907,37.4706145
서울특별시,관악구,삼성동,59,125,0,0,0,0,0,0,126.932963,37.470101
서울특별시,관악구,미성동,59,125,0,0,0,0,0,0,126.9155534,37.4761761
서울특별시,관악구,난곡동,59,125,0,0,0,0,0,0,126.9216507,37.4709634
서울특별시,서초구,,61,125,127,2,5.32,37,28,50.83,127.0348111,37.48078611
서울특별시,서초구,서초1동,61,125,127,1,16,37,29,9.6,127.0211111,37.486
서울특별시,서초구,서초2동,61,125,127,1,36.88,37,29,21.3,127.0269111,37.48925
서울특별시,서초구,서초3동,60,125,127,0,52.44,37,28,50.82,127.0145667,37.48078333
서울특별시,서초구,서초4동,61,125,127,1,27.2,37,29,59.48,127.0242222,37.49985556
서울특별시,서초구,잠원동,60,126,127,0,57.79,37,30,43.52,127.0160528,37.51208889
서울특별시,서초구,반포본동,60,125,126,59,17.28,37,29,51.54,126.9881333,37.49765
서울특별시,서초구,반포1동,60,125,127,0,52.08,37,30,11.95,127.0144667,37.50331944
서울특별시,서초구,반포2동,60,125,126,59,47.67,37,30,6.42,126.996575,37.50178333
서울특별시,서초구,반포3동,60,125,127,0,27.91,37,30,33.02,127.0077528,37.50917222
서울특별시,서초구,반포4동,60,125,127,0,8.79,37,29,41.13,127.0024417,37.49475833
서울특별시,서초구,방배본동,60,125,126,59,27,37,29,29.2,126.9908333,37.49144444
서울특별시,서초구,방배1동,60,125,126,59,47.79,37,28,50.01,126.9966083,37.48055833
서울특별시,서초구,방배2동,60,125,126,59,15.4,37,28,37.08,126.9876111,37.47696667
서울특별시,서초구,방배3동,60,125,127,0,4.08,37,28,39.14,127.0011333,37.47753889
서울특별시,서초구,방배4동,60,125,126,59,35.96,37,29,12.54,126.9933222,37.48681667
서울특별시,서초구,양재1동,61,125,127,2,17.35,37,28,53.89,127.0381528,37.48163611
서울특별시,서초구,양재2동,61,125,127,2,35.32,37,28,4.01,127.0431444,37.46778056
서울특별시,서초구,내곡동,61,124,127,3,12.28,37,27,32.92,127.0534111,37.45914444
서울특별시,강남구,,61,126,127,2,58.4,37,30,52.47,127.0495556,37.514575
서울특별시,강남구,신사동,61,126,127,1,30.08,37,31,16.82,127.0250222,37.52133889
서울특별시,강남구,논현1동,61,125,127,1,49.84,37,30,31.64,127.0305111,37.50878889
서울특별시,강남구,논현2동,61,126,127,2,21.44,37,30,51.97,127.0392889,37.51443611
서울특별시,강남구,압구정동,61,126,0,0,0,0,0,0,127.030713,37.530642
서울특별시,강남구,청담동,61,126,0,0,0,0,0,0,127.0493,37.5251083
서울특별시,강남구,삼성1동,61,125,127,3,27.11,37,30,32.55,127.0575306,37.50904167
서울특별시,강남구,삼성2동,61,125,127,2,53.11,37,30,30.2,127.0480861,37.50838889
서울특별시,강남구,대치1동,61,125,127,3,49.88,37,29,25.82,127.0638556,37.49050556
서울특별시,강남구,대치2동,61,125,127,4,8.47,37,29,49.6,127.0690194,37.49711111
서울특별시,강남구,대치4동,61,125,127,3,35.47,37,29,49.07,127.0598528,37.49696389
서울특별시,강남구,역삼1동,61,125,127,2,6.52,37,29,33.3,127.0351444,37.49258333
서울특별시,강남구,역삼2동,61,125,127,2,55.88,37,29,35.69,127.0488556,37.49324722
서울특별시,강남구,도곡1동,61,125,127,2,25.79,37,29,17.04,127.0404972,37.48806667
서울특별시,강남구,도곡2동,61,125,127,2,43.44,37,28,47.51,127.0454,37.47986389
서울특별시,강남구,개포1동,61,125,127,3,34.4,37,28,44.75,127.0595556,37.47909722
서울특별시,강남구,개포2동,62,125,127,4,32.67,37,29,6.63,127.0757417,37.485175
서울특별시,강남구,개포4동,61,125,127,3,13.44,37,28,33.7,127.0537333,37.47602778
서울특별시,강남구,세곡동,62,125,127,6,33.71,37,27,58.92,127.1093639,37.46636667
서울특별시,강남구,일원본동,62,125,127,5,18.96,37,28,49.92,127.0886,37.48053333
서울특별시,강남구,일원1동,62,125,127,5,24.47,37,29,20.61,127.0901306,37.48905833
서울특별시,강남구,일원2동,62,125,127,4,32.47,37,29,21.64,127.0756861,37.48934444
서울특별시,강남구,수서동,62,125,127,6,25.2,37,29,9.7,127.107,37.48602778
서울특별시,송파구,,62,126,127,6,28.55,37,30,42.32,127.1079306,37.51175556
서울특별시,송파구,풍납1동,62,126,127,7,27.28,37,32,6.89,127.1242444,37.53524722
서울특별시,송파구,풍납2동,62,126,127,7,7.91,37,31,33.42,127.1188639,37.52595
서울특별시,송파구,거여1동,63,125,127,8,43.47,37,29,38.79,127.1454083,37.49410833
서울특별시,송파구,거여2동,63,125,127,8,56.4,37,29,26.47,127.149,37.49068611
서울특별시,송파구,마천1동,63,125,127,9,7.52,37,29,35.6,127.1520889,37.49322222
서울특별시,송파구,마천2동,63,125,127,9,2.44,37,29,38.67,127.1506778,37.494075
서울특별시,송파구,방이1동,62,125,127,7,33.64,37,30,29.33,127.1260111,37.50814722
서울특별시,송파구,방이2동,62,126,127,6,59.52,37,30,42.32,127.1165333,37.51175556
서울특별시,송파구,오륜동,63,126,127,8,11.4,37,30,45.32,127.1365,37.51258889
서울특별시,송파구,오금동,62,125,127,7,48.88,37,30,0.54,127.1302444,37.50015
서울특별시,송파구,송파1동,62,125,127,6,42.55,37,30,11.27,127.1118194,37.50313056
서울특별시,송파구,송파2동,62,125,127,7,8.08,37,29,57.97,127.1189111,37.49943611
서울특별시,송파구,석촌동,62,125,127,6,20.71,37,30,2.79,127.1057528,37.500775
서울특별시,송파구,삼전동,62,125,127,5,40.71,37,29,59.92,127.0946417,37.49997778
서울특별시,송파구,가락본동,62,125,127,7,26.08,37,29,33.98,127.1239111,37.49277222
서울특별시,송파구,가락1동,62,125,127,6,27.67,37,29,37.5,127.1076861,37.49375
서울특별시,송파구,가락2동,62,125,127,7,43.11,37,29,45.04,127.1286417,37.49584444
서울특별시,송파구,문정1동,62,125,127,7,34.32,37,29,13.89,127.1262,37.48719167
서울특별시,송파구,문정2동,62,125,127,6,47.03,37,29,13.39,127.1130639,37.48705278
서울특별시,송파구,장지동,63,125,127,8,4.32,37,29,2.89,127.1345333,37.48413611
서울특별시,송파구,위례동,63,125,127,8,29.37,37,28,44.996,127.1414918,37.4791657
서울특별시,송파구,잠실본동,62,125,127,5,11.11,37,30,12.08,127.0864194,37.50335556
서울특별시,송파구,잠실2동,62,126,127,5,23.91,37,30,42.89,127.089975,37.51191389
서울특별시,송파구,잠실3동,62,125,127,5,47.08,37,30,16.16,127.0964111,37.50448889
서울특별시,송파구,잠실4동,62,126,127,6,36.2,37,30,59.2,127.1100556,37.51644444
서울특별시,송파구,잠실6동,62,126,127,6,9.55,37,30,55.38,127.1026528,37.51538333
서울특별시,송파구,잠실7동,62,125,127,4,44.88,37,30,21.1,127.0791333,37.50586111
서울특별시,강동구,,62,126,127,7,33.11,37,31,38.52,127.1258639,37.52736667
서울특별시,강동구,강일동,63,127,127,10,49.44,37,34,0.17,127.1804,37.56671389
서울특별시,강동구,상일제1동,63,126,127,10,5.88,37,33,2.16,127.1683,37.5506
서울특별시,강동구,상일제2동,63,126,127,10,33.24,37,32,60,127.1759,37.55
서울특별시,강동구,명일제1동,63,126,127,8,52.88,37,32,49.07,127.1480222,37.54696389
서울특별시,강동구,명일제2동,63,126,127,9,12.4,37,32,36.79,127.1534444,37.54355278
서울특별시,강동구,고덕제1동,63,127,127,9,3.67,37,33,22.48,127.1510194,37.55624444
서울특별시,강동구,고덕제2동,63,127,127,9,59.35,37,33,27.77,127.1664861,37.55771389
서울특별시,강동구,암사제1동,63,126,127,8,5.15,37,32,55.38,127.1347639,37.54871667
서울특별시,강동구,암사제2동,62,126,127,7,45.67,37,32,56.26,127.1293528,37.54896111
서울특별시,강동구,암사제3동,63,126,127,8,25.35,37,33,8.54,127.140375,37.55237222
서울특별시,강동구,천호제1동,63,126,127,8,19.96,37,32,32.29,127.1388778,37.54230278
서울특별시,강동구,천호제2동,62,126,127,7,22.47,37,32,23.23,127.1229083,37.53978611
서울특별시,강동구,천호제3동,62,126,127,7,55.08,37,32,13.1,127.1319667,37.53697222
서울특별시,강동구,성내제1동,62,126,127,7,33.71,37,31,40.25,127.1260306,37.52784722
서울특별시,강동구,성내제2동,62,126,127,7,53.71,37,31,46.57,127.1315861,37.52960278
서울특별시,강동구,성내제3동,63,126,127,8,5.59,37,31,24.14,127.1348861,37.52337222
서울특별시,강동구,길동,63,126,0,0,0,0,0,0,127.1461684,37.5392169
서울특별시,강동구,둔촌제1동,63,126,127,8,19.79,37,31,14.7,127.1388306,37.52075
서울특별시,강동구,둔촌제2동,63,126,127,8,38.47,37,31,49.98,127.1440194,37.53055
부산광역시,,,98,76,129,4,37.03,35,10,37.27,129.0769528,35.17701944
부산광역시,중구,,97,74,129,2,4.23,35,6,11.58,129.0345083,35.10321667
부산광역시,중구,중앙동,97,74,129,2,15.32,35,5,53.47,129.0375889,35.09818611
부산광역시,중구,동광동,97,74,129,2,12.76,35,6,6.96,129.0368778,35.10193333
부산광역시,중구,대청동,97,74,129,2,0,35,6,4.13,129.0333333,35.10114722
부산광역시,중구,보수동,97,74,129,1,39.44,35,6,2.53,129.0276222,35.10070278
부산광역시,중구,부평동,97,74,129,1,43.67,35,5,50.27,129.0287972,35.09729722
부산광역시,중구,광복동,97,74,129,1,57.91,35,5,48.69,129.0327528,35.09685833
부산광역시,중구,남포동,97,74,129,2,2.71,35,5,39.5,129.0340861,35.09430556
부산광역시,중구,영주제1동,97,74,129,2,14.23,35,6,28.97,129.0372861,35.10804722
부산광역시,중구,영주제2동,97,74,129,2,2.52,35,6,30.63,129.0340333,35.10850833
부산광역시,서구,,97,74,129,1,34.96,35,5,41.41,129.0263778,35.09483611
부산광역시,서구,동대신제1동,97,74,129,1,21.03,35,6,23.53,129.0225083,35.10653611
부산광역시,서구,동대신제2동,97,74,129,1,31.55,35,6,35.47,129.0254306,35.10985278
부산광역시,서구,동대신제3동,97,74,129,1,10.23,35,6,40.82,129.0195083,35.11133889
부산광역시,서구,서대신제1동,97,74,129,1,0.03,35,6,28.85,129.016675,35.10801389
부산광역시,서구,서대신제3동,97,74,129,0,51.08,35,6,37.32,129.0141889,35.11036667
부산광역시,서구,서대신제4동,97,74,129,0,53.4,35,6,57.86,129.0148333,35.11607222
부산광역시,서구,부민동,97,74,129,1,14.71,35,6,2.47,129.0207528,35.10068611
부산광역시,서구,아미동,97,74,129,1,3.67,35,5,49.52,129.0176861,35.09708889
부산광역시,서구,초장동,97,74,129,1,21.23,35,5,34.36,129.0225639,35.09287778
부산광역시,서구,충무동,97,74,129,1,26.03,35,5,41.77,129.0238972,35.09493611
부산광역시,서구,남부민제1동,97,74,129,1,32.03,35,5,22.77,129.0255639,35.08965833
부산광역시,서구,남부민제2동,97,74,129,1,18.71,35,4,53.58,129.0218639,35.08155
부산광역시,서구,암남동,97,73,129,1,24.96,35,4,36.86,129.0236,35.07690556
부산광역시,동구,,98,75,129,3,33.03,35,8,9.22,129.059175,35.13589444
부산광역시,동구,초량제1동,97,74,129,2,21.08,35,6,39.16,129.0391889,35.11087778
부산광역시,동구,초량제2동,97,74,129,2,26.88,35,6,48.41,129.0408,35.11344722
부산광역시,동구,초량제3동,97,74,129,2,31.44,35,7,5.47,129.0420667,35.11818611
부산광역시,동구,초량제6동,97,74,129,2,12.28,35,7,22.47,129.0367444,35.12290833
부산광역시,동구,수정제1동,97,74,129,2,40.32,35,7,20.19,129.0445333,35.122275
부산광역시,동구,수정제2동,97,75,129,2,50.15,35,7,30.91,129.0472639,35.12525278
부산광역시,동구,수정제4동,97,75,129,2,34.67,35,7,26.39,129.0429639,35.12399722
부산광역시,동구,수정제5동,97,75,129,2,40.88,35,7,50.64,129.0446889,35.13073333
부산광역시,동구,좌천동,98,75,129,3,10.05,35,7,55.15,129.0527917,35.13198611
부산광역시,동구,범일제1동,98,75,129,3,29.91,35,8,10.58,129.0583083,35.13627222
부산광역시,동구,범일제2동,98,75,129,3,43.15,35,7,54.74,129.0619861,35.13187222
부산광역시,동구,범일제5동,98,75,129,3,21.67,35,7,38.3,129.0560194,35.12730556
부산광역시,영도구,,98,74,129,4,12.67,35,5,17.22,129.0701861,35.08811667
부산광역시,영도구,남항동,97,74,129,2,23.47,35,5,12.44,129.0398528,35.08678889
부산광역시,영도구,영선제1동,97,74,129,2,49.32,35,5,13.78,129.0470333,35.08716111
부산광역시,영도구,영선제2동,97,74,129,2,37.11,35,5,1.86,129.0436417,35.08385
